date,vxx,vxx_ret,contango_ratio,spy_vol,signal_ts,signal_always_short,signal_bh,signal_random,ret_ts,ret_always_short,ret_bh,ret_random,cumret_ts,cumret_always_short,cumret_bh,cumret_random
2020-03-16 04:00:00+00:00,3789.43994140625,0.37060180645339047,0.8187204613546128,0.7363696427612763,1,-1,1,1,0.37060180645339047,-0.37060180645339047,0.37060180645339047,0.37060180645339047,1.8362439480848833,0.10874468742309762,2.140636276612721,0.12666558567849295
2020-03-17 04:00:00+00:00,3744.639892578125,-0.011822340377691809,0.8598339282605786,0.7686529474344477,1,-1,1,-1,-0.011822340377691809,0.011822340377691809,-0.011822340377691809,-0.011822340377691809,1.8145352471141472,0.11003030413207918,2.1153289459257705,0.12516810201046213
2020-03-18 04:00:00+00:00,4416.0,0.17928562603643416,0.9546109387858076,0.7599053834645152,0,-1,1,-1,0.17928562603643416,-0.17928562603643416,0.17928562603643416,-0.17928562603643416,2.139855334858183,0.09030345217278012,2.4945770202690625,0.10272726048172418
2020-03-19 04:00:00+00:00,3968.0,-0.10144927536231885,0.9648611280653212,0.7571929902509543,0,-1,1,1,-0.0,0.10144927536231885,-0.10144927536231885,0.10144927536231885,2.139855334858183,0.09946467195842447,2.2415039892272737,0.11314886661755126
2020-03-20 04:00:00+00:00,3875.199951171875,-0.023387109079668567,0.9931858786887008,0.765918373872873,0,-1,1,-1,-0.0,0.023387109079668567,-0.023387109079668567,-0.023387109079668567,2.139855334858183,0.10179086309108959,2.189081690928703,0.11050264173172572
2020-03-23 04:00:00+00:00,3272.320068359375,-0.1555738775828036,0.9196297978458202,0.7271643146219646,1,-1,1,1,-0.0,0.1555738775828036,-0.1555738775828036,0.1555738775828036,2.139855334858183,0.1176268623646707,1.8485177639254042,0.12769396618907364
2020-03-24 04:00:00+00:00,3017.60009765625,-0.07784078738692346,0.844981387344879,0.7812789423670601,1,-1,1,-1,-0.07784078738692346,0.07784078738692346,-0.07784078738692346,-0.07784078738692346,1.973287310698713,0.12678302994898993,1.7046276856827356,0.11775416731635696
2020-03-25 04:00:00+00:00,3257.60009765625,0.07953340145581467,0.8420640786814257,0.7688100345074972,1,-1,1,1,0.07953340145581467,-0.07953340145581467,0.07953340145581467,-0.07953340145581467,2.1302295625681786,0.11669954433027234,1.8402025237408368,0.10838877785408997
2020-03-26 04:00:00+00:00,2919.679931640625,-0.10373285728311121,0.8162295232053662,0.7175745662956272,1,-1,1,-1,-0.10373285728311121,0.10373285728311121,-0.10373285728311121,-0.10373285728311121,1.9092547633740293,0.12880512150728857,1.6493130579736075,0.09714530022986081
2020-03-27 04:00:00+00:00,3238.39990234375,0.10916264048300328,0.8506255602872909,0.6577929045560249,1,-1,1,1,0.10916264048300328,-0.10916264048300328,0.10916264048300328,-0.10916264048300328,2.11767405469869,0.11474441433581888,1.8293564263651032,0.0865406627462551
2020-03-30 04:00:00+00:00,3112.320068359375,-0.03893275623344927,0.8980377834123495,0.5308023513282524,1,-1,1,-1,-0.03893275623344927,0.03893275623344927,-0.03893275623344927,-0.03893275623344927,2.035227166945206,0.1192117306483052,1.7581345385533367,0.08317139621927401
2020-03-31 04:00:00+00:00,2960.0,-0.04894100382152178,0.902502780510987,0.5023359551933756,1,-1,1,1,-0.04894100382152178,0.04894100382152178,-0.04894100382152178,0.04894100382152178,1.9356211063900757,0.12504607241353416,1.6720896693832483,0.0872418878394828
2020-04-01 04:00:00+00:00,3214.080078125,0.08583786423141881,0.8967752705470012,0.4948972168287937,1,-1,1,1,0.08583786423141881,-0.08583786423141881,0.08583786423141881,0.08583786423141881,2.101770688123856,0.11431238462702904,1.8156182754065255,0.094730545163141
2020-04-02 04:00:00+00:00,3031.0400390625,-0.05694943331009983,0.9290905397530644,0.5005171780676919,1,-1,1,-1,-0.05694943331009983,0.05694943331009983,-0.05694943331009983,-0.05694943331009983,1.9820760384874236,0.1208224101518645,1.7122198435146632,0.08933569429894331
2020-04-03 04:00:00+00:00,2908.800048828125,-0.04032938815027454,0.95811967699947,0.4751738044562418,0,-1,1,-1,-0.04032938815027454,0.04032938815027454,-0.04032938815027454,0.04032938815027454,1.902140124587906,0.1256951040281307,1.643167064846958,0.09293854818999965
2020-04-06 04:00:00+00:00,2701.43994140625,-0.07128716444618277,0.9524756532689904,0.5101045492627442,0,-1,1,1,-0.0,0.07128716444618277,-0.07128716444618277,0.07128716444618277,1.902140124587906,0.1346555515790641,1.5260303440826615,0.09956387375820963
2020-04-07 04:00:00+00:00,2778.239990234375,0.0284293008521026,0.9297643995629844,0.40952361260408515,1,-1,1,-1,0.0,-0.0284293008521026,0.0284293008521026,0.0284293008521026,1.902140124587906,0.13082738839181707,1.5694143198440251,0.10239440507928253
2020-04-08 04:00:00+00:00,2713.60009765625,-0.023266489866007545,0.9594002679703928,0.42090454582606307,0,-1,1,1,-0.023266489866007545,0.023266489866007545,-0.023266489866007545,0.023266489866007545,1.8578840006554551,0.1338712824980315,1.532899557475807,0.10477676346739553
2020-04-09 04:00:00+00:00,2660.47998046875,-0.019575514178887365,0.9745620925084724,0.37438457257804963,0,-1,1,-1,-0.0,0.019575514178887365,-0.019575514178887365,-0.019575514178887365,1.8578840006554551,0.13649188168671755,1.5028922604536292,0.10272570444852161
2020-04-13 04:00:00+00:00,2605.43994140625,-0.020688010985447258,0.970852635374967,0.35685634384667264,0,-1,1,1,-0.0,0.020688010985447258,-0.020688010985447258,0.020688010985447258,1.8578840006554551,0.13931562723447674,1.471800408859421,0.10485089495064043
2020-04-14 04:00:00+00:00,2394.239990234375,-0.08106114741523562,0.9655720525729156,0.35389406244898886,0,-1,1,1,-0.0,0.08106114741523562,-0.08106114741523562,-0.08106114741523562,1.8578840006554551,0.15060871183097668,1.3524945789510634,0.09635156109842719
2020-04-15 04:00:00+00:00,2586.239990234375,0.08019246223566956,0.9618021212668346,0.35913730527059573,0,-1,1,1,0.0,-0.08019246223566956,0.08019246223566956,0.08019246223566956,1.8578840006554551,0.13853102839510825,1.4609544493975444,0.10407823002316062
2020-04-16 04:00:00+00:00,2607.360107421875,0.008166340814174111,0.977561667609483,0.3090477563694537,0,-1,1,1,0.0,-0.008166340814174111,0.008166340814174111,0.008166340814174111,1.8578840006554551,0.13739973680389578,1.4728851013453088,0.10492816832086575
2020-04-17 04:00:00+00:00,2499.199951171875,-0.041482630627860395,0.9771952107002706,0.31215532816478925,0,-1,1,1,-0.0,0.041482630627860395,-0.041482630627860395,-0.041482630627860395,1.8578840006554551,0.14309943933409702,1.4117859527289227,0.10057547187195331
2020-04-20 04:00:00+00:00,2741.760009765625,0.09705508295965415,0.9347478783739138,0.31518296051143996,1,-1,1,1,0.0,-0.09705508295965415,0.09705508295965415,0.09705508295965415,1.8578840006554551,0.12921091137804624,1.5488069554923027,0.1103368326381921
2020-04-21 04:00:00+00:00,2970.8798828125,0.08356671343618483,0.9530940084723076,0.2495628122967052,0,-1,1,-1,0.08356671343618483,-0.08356671343618483,0.08356671343618483,0.08356671343618483,2.0131412605359023,0.11841318017408878,1.678235662509898,0.11955731911272419
2020-04-22 04:00:00+00:00,2828.159912109375,-0.048039630120627286,0.974749847907346,0.2599679429028065,0,-1,1,-1,-0.0,0.048039630120627286,-0.048039630120627286,0.048039630120627286,2.0131412605359023,0.12410170555105922,1.5976138420276766,0.12530080850111328
2020-04-23 04:00:00+00:00,2819.840087890625,-0.0029417799832063274,0.9874335320362196,0.23301223624419604,0,-1,1,-1,-0.0,0.0029417799832063274,-0.0029417799832063274,0.0029417799832063274,2.0131412605359023,0.12446678546433108,1.5929140136063062,0.12566941591144143
2020-04-24 04:00:00+00:00,2657.280029296875,-0.05764867989920408,1.0523239925451495,0.23202075752678583,-1,-1,1,1,-0.0,0.05764867989920408,-0.05764867989920408,0.05764867989920408,2.0131412605359023,0.1316421313376472,1.5010846235289599,0.13291409184244005
2020-04-27 04:00:00+00:00,2461.43994140625,-0.07369945422818114,1.061279689378916,0.23350183795972831,-1,-1,1,1,0.07369945422818114,0.07369945422818114,-0.07369945422818114,-0.07369945422818114,2.1615086727216313,0.14134408457066636,1.3904555060245607,0.12311839581441787
2020-04-28 04:00:00+00:00,2500.47998046875,0.01586065067270992,1.053619280709677,0.2107647568212623,-1,-1,1,1,-0.01586065067270992,-0.01586065067270992,0.01586065067270992,0.01586065067270992,2.1272257387375606,0.13910227542063705,1.4125090350815623,0.12507113368181477
2020-04-29 04:00:00+00:00,2349.1201171875,-0.06053232357928151,1.0672431098174773,0.21330038184203726,-1,-1,1,1,0.06053232357928151,0.06053232357928151,-0.06053232357928151,-0.06053232357928151,2.2559916554809987,0.1475224593670134,1.3270065811113465,0.11750028734735958
2020-04-30 04:00:00+00:00,2423.679931640625,0.031739464452074095,1.0263542509800363,0.21737942264654095,0,-1,1,-1,-0.031739464452074095,-0.031739464452074095,0.031739464452074095,0.031739464452074095,2.184387688527684,0.14284017551205153,1.3691250593201985,0.12122968354072959
2020-05-01 04:00:00+00:00,2636.159912109375,0.08766833346881708,1.0209734504650927,0.21894417863109272,0,-1,1,-1,0.0,-0.08766833346881708,0.08766833346881708,-0.08766833346881708,2.184387688527684,0.13031761537251663,1.4891539715811957,0.11060167921776175
2020-05-04 04:00:00+00:00,2576.639892578125,-0.02257830386458759,1.028634938680626,0.20967023630387507,0,-1,1,1,-0.0,0.02257830386458759,-0.02257830386458759,0.02257830386458759,2.184387688527684,0.13325996609130575,1.455531400709678,0.11309887753907401
2020-05-05 04:00:00+00:00,2474.8798828125,-0.03949329902821863,1.0568283193313557,0.1771174105245907,-1,-1,1,-1,-0.0,0.03949329902821863,-0.03949329902821863,-0.03949329902821863,2.184387688527684,0.13852284178063995,1.3980476638564887,0.10863222974866747
2020-05-06 04:00:00+00:00,2509.43994140625,0.013964337757869316,1.045721026439811,0.1635385558235285,0,-1,1,-1,-0.013964337757869316,-0.013964337757869316,0.013964337757869316,-0.013964337757869316,2.153884161050952,0.1365884620308352,1.417570473636181,0.10711525260106662
2020-05-07 04:00:00+00:00,2398.080078125,-0.044376381137396614,1.0817429307830837,0.16812967953742344,-1,-1,1,1,-0.0,0.044376381137396614,-0.044376381137396614,0.044376381137396614,2.153884161050952,0.14264976368088633,1.3546638260089818,0.11186863987612006
2020-05-08 04:00:00+00:00,2236.800048828125,-0.06725381306823408,1.1308077164864594,0.17090494831611688,-1,-1,1,-1,0.06725381306823408,0.06725381306823408,-0.06725381306823408,-0.06725381306823408,2.2987410837889026,0.15224350422170843,1.263557518284275,0.10434504728169389
2020-05-11 04:00:00+00:00,2087.679931640625,-0.06666671760206067,1.1022850825549202,0.16419365645379996,-1,-1,1,1,0.06666671760206067,0.06666671760206067,-0.06666671760206067,0.06666671760206067,2.451990606462112,0.1623930789244052,1.1793202860388567,0.11130138908199623
2020-05-12 04:00:00+00:00,2297.60009765625,0.1005518915203909,1.0369248599334182,0.17943097175019118,0,-1,1,-1,-0.1005518915203909,-0.1005518915203909,0.1005518915203909,0.1005518915203909,2.2054383129921162,0.14606414766873613,1.2979031715084322,0.12249295428303794
2020-05-13 04:00:00+00:00,2537.60009765625,0.10445682007274493,1.0348639338093777,0.16199009997007818,0,-1,1,1,0.0,-0.10445682007274493,0.10445682007274493,-0.10445682007274493,2.2054383129921162,0.1308067512766241,1.4334780095665334,0.10969772979731568
2020-05-14 04:00:00+00:00,2398.080078125,-0.05498109007014618,1.0702238844730476,0.16673710178768192,-1,-1,1,1,-0.0,0.05498109007014618,-0.05498109007014618,-0.05498109007014618,2.2054383129921162,0.1379986490503474,1.3546638260089818,0.10366642903483891
2020-05-15 04:00:00+00:00,2342.39990234375,-0.023218647404295578,1.0821573841966023,0.13744426116190214,-1,-1,1,1,0.023218647404295578,0.023218647404295578,-0.023218647404295578,-0.023218647404295578,2.2566456075534043,0.14120279102491654,1.3232103642815252,0.10125943477141656
2020-05-18 04:00:00+00:00,2191.360107421875,-0.06448078945475888,1.0843003851542394,0.17352078496790485,-1,-1,1,1,0.06448078945475888,0.06448078945475888,-0.06448078945475888,-0.06448078945475888,2.402155897848062,0.1503076584634185,1.2378887153779334,0.09473014647761296
2020-05-19 04:00:00+00:00,2305.919921875,0.05227795014846004,1.074680662802698,0.17656996287700047,-1,-1,1,-1,-0.05227795014846004,-0.05227795014846004,0.05227795014846004,0.05227795014846004,2.276576111571532,0.14244988218733615,1.3026029999298023,0.09968244435272593
2020-05-20 04:00:00+00:00,2156.800048828125,-0.06466827908127093,1.1114684124596816,0.18262881818806004,-1,-1,1,1,0.06466827908127093,0.06466827908127093,-0.06466827908127093,0.06466827908127093,2.4237983709043944,0.15166187092372097,1.2183659055982412,0.10612873648363126
2020-05-21 04:00:00+00:00,2219.52001953125,0.029080104452521294,1.096512032346772,0.18151158096629882,-1,-1,1,1,-0.029080104452521294,-0.029080104452521294,0.029080104452521294,0.029080104452521294,2.353314061106644,0.14725152787579435,1.2537961133944289,0.10921497122598936
2020-05-22 04:00:00+00:00,2198.39990234375,-0.009515623649098859,1.1200284476715243,0.17241084823204492,-1,-1,1,1,0.009515623649098859,0.009515623649098859,-0.009515623649098859,-0.009515623649098859,2.375707312040267,0.1486527179968152,1.2418654614466647,0.10817572266295568
2020-05-26 04:00:00+00:00,2165.1201171875,-0.015138185332327359,1.1013923644905754,0.1773666069194523,-1,-1,1,-1,0.015138185332327359,0.015138185332327359,-0.015138185332327359,-0.015138185332327359,2.411671209625298,0.1509030503920052,1.2230658719334688,0.10653813852482541
2020-05-27 04:00:00+00:00,2121.60009765625,-0.02010051044548178,1.093048501692064,0.16504710905188028,-1,-1,1,1,0.02010051044548178,0.02010051044548178,-0.02010051044548178,0.02010051044548178,2.460147031965439,0.15393627873266474,1.1984816235991578,0.10867960949108584
2020-05-28 04:00:00+00:00,2206.719970703125,0.04012060196495448,1.091640395869239,0.14746783755687337,-1,-1,1,-1,-0.04012060196495448,-0.04012060196495448,0.04012060196495448,0.04012060196495448,2.3614444521206894,0.1477602625656652,1.246565427781892,0.11303990084518438
2020-05-29 04:00:00+00:00,2120.320068359375,-0.039153088516356016,1.1003271612475016,0.14426133347618925,-1,-1,1,1,0.039153088516356016,0.039153088516356016,-0.039153088516356016,0.039153088516356016,2.453902295781029,0.1535455332050987,1.1977585412465184,0.117465762088856
2020-06-01 04:00:00+00:00,2138.8798828125,0.008753307922744868,1.095288720427819,0.14421004621754735,-1,-1,1,-1,-0.008753307922744868,-0.008753307922744868,0.008753307922744868,0.008753307922744868,2.432422533373727,0.1522015018727924,1.2082428905751468,0.11849397607479964
2020-06-02 04:00:00+00:00,2079.360107421875,-0.02782754462693815,1.1151266816326733,0.10495937706888804,-1,-1,1,-1,0.02782754462693815,0.02782754462693815,-0.02782754462693815,0.02782754462693815,2.500110879972754,0.15643689595844454,1.1746204576174861,0.12179137248204445
2020-06-03 04:00:00+00:00,1989.760009765625,-0.04309022633282211,1.1266562751101408,0.1011254377316233,-1,-1,1,1,0.04309022633282211,0.04309022633282211,-0.04309022633282211,0.04309022633282211,2.607841223647931,0.16317779721209805,1.1240057962435857,0.1270393902876808
2020-06-04 04:00:00+00:00,1973.760009765625,-0.008041170755002103,1.1177838426358273,0.08938098211766908,-1,-1,1,-1,0.008041170755002103,0.008041170755002103,-0.008041170755002103,-0.008041170755002103,2.6288113202292176,0.16448993774290563,1.1149674737063788,0.1260178448577662
2020-06-05 04:00:00+00:00,1866.8800048828125,-0.05415045616184311,1.1182707815819823,0.11534264853392229,-1,-1,1,1,0.05415045616184311,0.05415045616184311,-0.05415045616184311,0.05415045616184311,2.7711626523830466,0.17339714290571714,1.0545914763995605,0.1328417686413466
2020-06-08 04:00:00+00:00,1908.47998046875,0.02228315450223528,1.087950426374826,0.11848804065792301,-1,-1,1,1,-0.02228315450223528,-0.02228315450223528,0.02228315450223528,0.02228315450223528,2.709412406849171,0.16953330758010288,1.0780911012049124,0.13580190229633193
2020-06-09 04:00:00+00:00,2001.280029296875,0.048625109918801535,1.0761697644075043,0.12197921095716927,-1,-1,1,1,-0.048625109918801535,-0.048625109918801535,0.048625109918801535,0.048625109918801535,2.5776669307507656,0.16128973186412238,1.130513399503483,0.14240528472267341
2020-06-10 04:00:00+00:00,1992.3199462890625,-0.004477176045653453,1.0725426195915215,0.1183122657635674,-1,-1,1,-1,0.004477176045653453,0.004477176045653453,-0.004477176045653453,-0.004477176045653453,2.589207599386796,0.16201185438803428,1.1254518919919358,0.1417677111931386
2020-06-11 04:00:00+00:00,2663.0400390625,0.3366528021880899,0.9911742926631188,0.24431361857786832,0,-1,1,-1,-0.3366528021880899,-0.3366528021880899,0.3366528021880899,-0.3366528021880899,1.7175436056065336,0.10747010962061375,1.5043384251589085,0.09404121396017666
2020-06-12 04:00:00+00:00,2477.43994140625,-0.06969482055612986,1.0543086471650267,0.24768033238926077,-1,-1,1,1,-0.0,0.06969482055612986,-0.06969482055612986,0.06969482055612986,1.7175436056065336,0.11496021962577004,1.3994938285617673,0.10059539949201178
2020-06-15 04:00:00+00:00,2414.080078125,-0.02557473229614826,1.059011589803847,0.2495035187820822,-1,-1,1,1,0.02557473229614826,0.02557473229614826,-0.02557473229614826,-0.02557473229614826,1.7614693235268821,0.11790029646740553,1.3637021485461884,0.0980226990797795
2020-06-16 04:00:00+00:00,2359.679931640625,-0.022534524424983937,1.0632610984244064,0.2570416773940334,-1,-1,1,-1,0.022534524424983937,0.022534524424983937,-0.022534524424983937,-0.022534524424983937,1.8011631970217585,0.12055712357786313,1.3329717691713712,0.09581380417316335
2020-06-17 04:00:00+00:00,2366.719970703125,0.0029834720243626656,1.0672243775900505,0.25332040950900914,-1,-1,1,1,-0.0029834720243626656,-0.0029834720243626656,0.0029834720243626656,-0.0029834720243626656,1.7957894770121325,0.12019744477233095,1.3369486531539592,0.09552794636886495
2020-06-18 04:00:00+00:00,2323.840087890625,-0.018117852277961255,1.0667881255209164,0.2531253713018381,-1,-1,1,1,0.018117852277961255,0.018117852277961255,-0.018117852277961255,-0.018117852277961255,1.8283253254789558,0.12237516432090445,1.3127260149528965,0.09379718514813686
2020-06-19 04:00:00+00:00,2360.9599609375,0.015973505767588714,1.0444191748501086,0.235161266001721,0,-1,1,1,-0.015973505767588714,-0.015973505767588714,0.015973505767588714,0.015973505767588714,1.7991205603473892,0.12042040392781486,1.3336948515240103,0.0952954550260842
2020-06-22 04:00:00+00:00,2245.760009765625,-0.04879369115862975,1.0623229308689692,0.23169050687215909,-1,-1,1,-1,-0.0,0.04879369115862975,-0.04879369115862975,-0.04879369115862975,1.7991205603473892,0.1262961599262661,1.2686189568388933,0.09064563802472037
2020-06-23 04:00:00+00:00,2204.800048828125,-0.01823879700385911,1.0538731427748,0.2316433367039205,-1,-1,1,-1,0.01823879700385911,0.01823879700385911,-0.01823879700385911,0.01823879700385911,1.8319343550330345,0.12859964994952822,1.2454808732098612,0.09229890541593853
2020-06-24 04:00:00+00:00,2350.080078125,0.06589260979656308,1.0458037597538845,0.24709100061122238,0,-1,1,-1,-0.06589260979656308,-0.06589260979656308,0.06589260979656308,-0.06589260979656308,1.7112234194039242,0.12012588339542934,1.3275488583973614,0.08621708965671622
2020-06-25 04:00:00+00:00,2264.9599609375,-0.036220092234224066,1.0580384500632232,0.13828561978867762,-1,-1,1,1,-0.0,0.036220092234224066,-0.036220092234224066,0.036220092234224066,1.7112234194039242,0.12447685397172943,1.27946491630077,0.08933988059624884
2020-06-26 04:00:00+00:00,2400.0,0.05962138024135544,1.0308090903808669,0.15858826943122997,0,-1,1,1,-0.05962138024135544,-0.05962138024135544,0.05962138024135544,0.05962138024135544,1.6091979172377304,0.11705537212983327,1.3557483805810122,0.09466644758799508
2020-06-29 04:00:00+00:00,2283.52001953125,-0.048533325195312504,1.0670232572292442,0.16401312866817397,-1,-1,1,1,-0.0,0.048533325195312504,-0.048533325195312504,-0.048533325195312504,1.6091979172377304,0.12273645857126878,1.2899494035432557,0.09007197010212191
2020-06-30 04:00:00+00:00,2172.800048828125,-0.04848653384079071,1.06868222581754,0.15527162334300912,-1,-1,1,-1,0.04848653384079071,0.04848653384079071,-0.04848653384079071,-0.04848653384079071,1.6872223465084075,0.1286875240232834,1.2274042281354478,0.08570469247565869
2020-07-01 04:00:00+00:00,2104.9599609375,-0.031222425610315074,1.1069182171982197,0.15680936146504645,-1,-1,1,1,0.031222425610315074,0.031222425610315074,-0.031222425610315074,0.031222425610315074,1.7399015207103274,0.13270546066907601,1.1890816909287025,0.08838060086093487
2020-07-02 04:00:00+00:00,2068.47998046875,-0.017330486634293374,1.115245682763274,0.1579897777226879,-1,-1,1,1,0.017330486634293374,0.017330486634293374,-0.017330486634293374,-0.017330486634293374,1.7700548607599844,0.13500531088149917,1.1684743265769797,0.08684892203898362
2020-07-06 04:00:00+00:00,2065.919921875,-0.0012376521010224462,1.108804543667531,0.16492838318371505,-1,-1,1,1,0.0012376521010224462,0.0012376521010224462,-0.0012376521010224462,-0.0012376521010224462,1.772245572877329,0.13517240048816084,1.1670281618717009,0.08674143328815054
2020-07-07 04:00:00+00:00,2136.9599609375,0.034386637308780665,1.0897043616130764,0.16882148389265875,-1,-1,1,1,-0.034386637308780665,-0.034386637308780665,0.034386637308780665,0.034386637308780665,1.711304007140704,0.13052427617841722,1.207158336003116,0.08972417949427397
2020-07-08 04:00:00+00:00,2083.199951171875,-0.025157237734131477,1.1107550077920765,0.17012962658709463,-1,-1,1,-1,0.025157237734131477,0.025157237734131477,-0.025157237734131477,-0.025157237734131477,1.7543556888837146,0.13380790642431312,1.176789566761547,0.08746696698023664
2020-07-09 04:00:00+00:00,2115.840087890625,0.015668268761425796,1.095693818267485,0.14180499583535772,-1,-1,1,-1,-0.015668268761425796,-0.015668268761425796,0.015668268761425796,-0.015668268761425796,1.7268679724471483,0.13171136818405327,1.1952278219692087,0.08609651103384353
2020-07-10 04:00:00+00:00,2057.60009765625,-0.027525705069912476,1.1366800812422857,0.14138588695020204,-1,-1,1,1,0.027525705069912476,0.027525705069912476,-0.027525705069912476,0.027525705069912476,1.7744012309514063,0.13533681645904216,1.1623283334503305,0.08846637820410957
2020-07-13 04:00:00+00:00,2255.360107421875,0.09611197530117122,1.0730041127391814,0.1126030607823311,-1,-1,1,-1,-0.09611197530117122,-0.09611197530117122,0.09611197530117122,0.09611197530117122,1.6038600236678369,0.12232932769819156,1.27404200552676,0.09696905656104703
2020-07-14 04:00:00+00:00,2125.43994140625,-0.057605065190293736,1.10298105922718,0.11023531288834867,-1,-1,1,-1,0.057605065190293736,0.057605065190293736,-0.057605065190293736,0.057605065190293736,1.6962504848873288,0.1293761165949307,1.2006507327432185,0.10255496538568742
2020-07-15 04:00:00+00:00,2064.639892578125,-0.02860586537575749,1.1368875794571132,0.10635645801482814,-1,-1,1,1,0.02860586537575749,0.02860586537575749,-0.02860586537575749,0.02860586537575749,1.744773197901579,0.13307703236908358,1.1663050795190615,0.10548863891912587
2020-07-16 04:00:00+00:00,2032.6400146484373,-0.015499011737940105,1.1267856870378767,0.10642260729530253,-1,-1,1,1,0.015499011737940105,0.015499011737940105,-0.015499011737940105,-0.015499011737940105,1.771815458175899,0.13513959485582225,1.1482285034015765,0.103853669266299
2020-07-17 04:00:00+00:00,1959.6800537109373,-0.03589418707282466,1.1826324173801646,0.10556807335678015,-1,-1,1,-1,0.03589418707282466,0.03589418707282466,-0.03589418707282466,-0.03589418707282466,1.8354133336901872,0.13999032075452286,1.1070137746981308,0.1001259262334552
2020-07-20 04:00:00+00:00,1870.719970703125,-0.04539520767145311,1.1896975253749118,0.09544968764638233,-1,-1,1,1,0.04539520767145311,0.04539520767145311,-0.04539520767145311,0.04539520767145311,1.918732303136007,0.14634521043716775,1.05676065450055,0.10467116344811948
2020-07-21 04:00:00+00:00,1887.3599853515625,0.00889497888996349,1.1863928797232408,0.08530597522054889,-1,-1,1,-1,-0.00889497888996349,-0.00889497888996349,0.00889497888996349,0.00889497888996349,1.9016652198041213,0.1450434728796819,1.0661605182140763,0.10560221123737842
2020-07-22 04:00:00+00:00,1866.239990234375,-0.011190231477358314,1.1944901151969574,0.08378790521688323,-1,-1,1,1,0.011190231477358314,0.011190231477358314,-0.011190231477358314,0.011190231477358314,1.9229452938061706,0.14666654291548545,1.0542299352232405,0.10678392442564556
2020-07-23 04:00:00+00:00,1924.47998046875,0.03120712798950409,1.1598926414299382,0.09343598478187538,-1,-1,1,-1,-0.03120712798950409,-0.03120712798950409,0.03120712798950409,0.03120712798950409,1.8629356939055468,0.1420895013389438,1.0871294237421187,0.11011634402241821
2020-07-24 04:00:00+00:00,1930.8800048828125,0.003325586381264234,1.1826625110480806,0.09119269787610082,-1,-1,1,1,-0.003325586381264234,-0.003325586381264234,0.003325586381264234,-0.003325586381264234,1.8567403403327234,0.14161697042837038,1.0907447665483871,0.10975014260838264
2020-07-27 04:00:00+00:00,1877.760009765625,-0.02751076969198374,1.2126111672410942,0.08737020252262645,-1,-1,1,-1,0.02751076969198374,0.02751076969198374,-0.02751076969198374,-0.02751076969198374,1.9078206962134328,0.14551296228630176,1.060737538483138,0.10673083171142106
2020-07-28 04:00:00+00:00,1866.8800048828125,-0.005794140266183745,1.1831760907855944,0.07983110233495841,-1,-1,1,-1,0.005794140266183745,0.005794140266183745,-0.005794140266183745,0.005794140266183745,1.918874876930022,0.14635608480033652,1.05459147639956,0.1073492451210835
2020-07-29 04:00:00+00:00,1828.47998046875,-0.020569090843346904,1.2153527158467663,0.08498918062102433,-1,-1,1,-1,0.020569090843346904,0.020569090843346904,-0.020569090843346904,0.020569090843346904,1.9583443885906116,0.1493664964040712,1.0328994885188783,0.10955732149594379
2020-07-30 04:00:00+00:00,1868.800048828125,0.022051140176573725,1.201938608795635,0.08515773416405138,-1,-1,1,1,-0.022051140176573725,-0.022051140176573725,0.022051140176573725,-0.022051140176573725,1.9151606619637933,0.14607279485418134,1.0556760999285193,0.10714145764226678
2020-07-31 04:00:00+00:00,1825.280029296875,-0.023287681075640054,1.2146361486715151,0.08879697766297844,-1,-1,1,-1,0.023287681075640054,0.023287681075640054,-0.023287681075640054,-0.023287681075640054,1.959760312668218,0.14947449151457293,1.0310918515942085,0.10464638154671448
2020-08-03 04:00:00+00:00,1821.43994140625,-0.0021038349343602825,1.2215815077684784,0.08764405619635035,-1,-1,1,-1,0.0021038349343602825,0.0021038349343602825,-0.0021038349343602825,0.0021038349343602825,1.9638833248769823,0.14978896117161702,1.0289226045362903,0.10486654025996685
2020-08-04 04:00:00+00:00,1767.6800537109375,-0.029515048217185202,1.22432659395462,0.08823349349707936,-1,-1,1,1,0.029515048217185202,0.029515048217185202,-0.029515048217185202,0.029515048217185202,2.0218474359036525,0.1542099895829994,0.9985539042516499,0.10796168125210917
2020-08-05 04:00:00+00:00,1730.56005859375,-0.020999272486703968,1.244019167733933,0.0886345807493745,-1,-1,1,1,0.020999272486703968,0.020999272486703968,-0.020999272486703968,-0.020999272486703968,2.064304761136737,0.1574482871744246,0.9775849987236074,0.10569456448937345
2020-08-06 04:00:00+00:00,1711.3599853515625,-0.01109471650338989,1.2450331672354045,0.07700555686997379,-1,-1,1,-1,0.01109471650338989,0.01109471650338989,-0.01109471650338989,-0.01109471650338989,2.0872076372381474,0.15919513128456916,0.9667389703048022,0.10452191326041459
2020-08-07 04:00:00+00:00,1697.9200439453125,-0.00785336897046185,1.273300398576625,0.07086372370167064,-1,-1,1,-1,0.00785336897046185,0.00785336897046185,-0.00785336897046185,0.00785336897046185,2.1035992489313444,0.160445349388848,0.9591468124728741,0.10534276241074723
2020-08-10 04:00:00+00:00,1648.0,-0.029400703598101985,1.2675101807861466,0.06828118838480979,-1,-1,1,1,0.029400703598101985,0.029400703598101985,-0.029400703598101985,0.029400703598101985,2.1654465469383646,0.1651625555499234,0.9309472213322949,0.10843991374459089
