strategy,period,std_dev,signal,hold,n_tickers,avg_net,win_rate,t_stat,p_value,source,lookback,threshold,direction,avg_gross,category,avg_return,n,significant,mean_return,layer,factors,condition,pattern,mean,t,fast,slow,hold_period,num_tickers,profitable_pct,source_file,ma_type,hypothesis,law,regime,n_samples
Week2OfMonth_H10,,,,,,,,1.2897941168349605,,MEGA_TEST_RESULTS.csv,,,,,CALENDAR,0.054013485269892,,False,,,,,,,,,,,,,,,,,,994955.0
Week3OfMonth_H10,,,,,,,,2.154958864516172,,MEGA_TEST_RESULTS.csv,,,,,CALENDAR,0.0938734692806491,,False,,,,,,,,,,,,,,,,,,961055.0
Week4OfMonth_H10,,,,,,,,2.1775096473857807,,MEGA_TEST_RESULTS.csv,,,,,CALENDAR,0.0965249137430438,,False,,,,,,,,,,,,,,,,,,994786.0
BigUp3pct_H1,,,,,,,,-3.695895292104681,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,-0.0006490993091387,,True,,,,,,,,,,,,,,,,,,376153.0
BigDn3pct_H1,,,,,,,,1.024847134924201,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.1568453389671568,,False,,,,,,,,,,,,,,,,,,408378.0
BigUp3pct_H3,,,,,,,,6.031662880344868,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.0017667946493699,,True,,,,,,,,,,,,,,,,,,375175.0
BigDn3pct_H3,,,,,,,,1.1079461871614835,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.0681911364298332,,False,,,,,,,,,,,,,,,,,,406194.0
BigUp3pct_H5,,,,,,,,1.0664538826302792,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.0427264646038661,,False,,,,,,,,,,,,,,,,,,374393.0
BigDn3pct_H5,,,,,,,,1.1544456477439182,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.0715884247700513,,False,,,,,,,,,,,,,,,,,,403162.0
BigUp3pct_H10,,,,,,,,1.5260105422378072,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.097173656289145,,False,,,,,,,,,,,,,,,,,,370141.0
BigDn3pct_H10,,,,,,,,1.8894686940441223,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.1993938654564302,,False,,,,,,,,,,,,,,,,,,399677.0
BigUp3pct_H20,,,,,,,,1.950062607287036,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.1326064152102934,,False,,,,,,,,,,,,,,,,,,358812.0
BigDn3pct_H20,,,,,,,,2.23724581042361,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.218605953942392,,False,,,,,,,,,,,,,,,,,,392701.0
BigUp5pct_H20,,,,,,,,1.8661419744308736,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.2490314049236265,,False,,,,,,,,,,,,,,,,,,182837.0
BigDn5pct_H20,,,,,,,,2.129343592598549,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.4299318477911526,,False,,,,,,,,,,,,,,,,,,190042.0
BigUp7pct_H1,,,,,,,,-3.457740696316509,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,-0.0016651845392759,,True,,,,,,,,,,,,,,,,,,113311.0
BigDn7pct_H1,,,,,,,,1.0151698712726405,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.5991023836413119,,False,,,,,,,,,,,,,,,,,,105904.0
BigUp7pct_H3,,,,,,,,2.508473757907485,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.0019712761991273,,False,,,,,,,,,,,,,,,,,,113003.0
BigDn7pct_H3,,,,,,,,1.0530045544982738,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.2500007679197558,,False,,,,,,,,,,,,,,,,,,105300.0
BigUp7pct_H5,,,,,,,,1.024817014098676,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.1363078980173301,,False,,,,,,,,,,,,,,,,,,112772.0
BigDn7pct_H5,,,,,,,,1.0681087044332818,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.256113293732132,,False,,,,,,,,,,,,,,,,,,104262.0
BigUp7pct_H10,,,,,,,,1.461446982277376,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.3084831480583279,,False,,,,,,,,,,,,,,,,,,111661.0
BigDn7pct_H10,,,,,,,,1.7912402315821625,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.7312109821458692,,False,,,,,,,,,,,,,,,,,,103320.0
BigUp7pct_H20,,,,,,,,1.8194027705154807,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.4090998859959043,,False,,,,,,,,,,,,,,,,,,108509.0
BigDn7pct_H20,,,,,,,,2.066732744320161,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.7832967277881431,,False,,,,,,,,,,,,,,,,,,101240.0
BigUp10pct_H20,,,,,,,,1.7582699109825042,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,0.7400101248253671,,False,,,,,,,,,,,,,,,,,,57969.0
BigDn10pct_H20,,,,,,,,2.01455964288291,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,1.7259333866021211,,False,,,,,,,,,,,,,,,,,,44785.0
BigUp15pct_H20,,,,,,,,1.7243195214780749,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,1.5851398328937156,,False,,,,,,,,,,,,,,,,,,26539.0
BigDn15pct_H20,,,,,,,,1.993432676295427,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,4.43341584904328,,False,,,,,,,,,,,,,,,,,,17251.0
BigUp20pct_H20,,,,,,,,1.717322394397915,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,2.833297247052226,,False,,,,,,,,,,,,,,,,,,14787.0
BigDn20pct_H20,,,,,,,,1.9827712440365977,,MEGA_TEST_RESULTS.csv,,,,,EXTREME,9.162156040431071,,False,,,,,,,,,,,,,,,,,,8302.0
Hammer_H10,,,,,,,,1.8252344539253056,,MEGA_TEST_RESULTS.csv,,,,,CANDLE,0.5934902327303002,,False,,,,,,,,,,,,,,,,,,154277.0
ShootingStar_H10,,,,,,,,1.6403783052846554,,MEGA_TEST_RESULTS.csv,,,,,CANDLE,0.4948878817910967,,False,,,,,,,,,,,,,,,,,,165399.0
BigBull_H10,,,,,,,,1.185927582300539,,MEGA_TEST_RESULTS.csv,,,,,CANDLE,0.0614917826952836,,False,,,,,,,,,,,,,,,,,,321454.0
BigBear_H10,,,,,,,,1.87792643984802,,MEGA_TEST_RESULTS.csv,,,,,CANDLE,0.2208976121421554,,False,,,,,,,,,,,,,,,,,,368113.0
Doji_H10,,,,,,,,2.323244144283182,,MEGA_TEST_RESULTS.csv,,,,,CANDLE,0.1330024130517682,,False,,,,,,,,,,,,,,,,,,1000479.0
Pullback_3_20_H1,,,,,,,,10.74984497753648,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0005997249333514,,True,,,,,,,,,,,,,,,,,,795843.0
Rally_3_20_H1,,,,,,,,9.882780574931402,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0006227840546141,,True,,,,,,,,,,,,,,,,,,745586.0
Pullback_3_20_H5,,,,,,,,20.50156412456436,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0026319556817505,,True,,,,,,,,,,,,,,,,,,784165.0
Rally_3_20_H5,,,,,,,,22.583554147534443,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0039602517618671,,True,,,,,,,,,,,,,,,,,,742099.0
Pullback_3_20_H10,,,,,,,,27.809795558253903,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0059668636057574,,True,,,,,,,,,,,,,,,,,,776228.0
Rally_3_20_H10,,,,,,,,22.61508642834115,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0073101265728706,,True,,,,,,,,,,,,,,,,,,733536.0
Pullback_3_20_H20,,,,,,,,33.223762087369465,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0107520512454521,,True,,,,,,,,,,,,,,,,,,765362.0
Rally_3_20_H20,,,,,,,,23.29804900499124,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0114976949870205,,True,,,,,,,,,,,,,,,,,,703912.0
Pullback_3_50_H1,,,,,,,,10.053622094886984,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.000572722257259,,True,,,,,,,,,,,,,,,,,,853023.0
Rally_3_50_H1,,,,,,,,6.820393377295521,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0004662703464756,,True,,,,,,,,,,,,,,,,,,738050.0
Pullback_3_50_H5,,,,,,,,27.172819912614536,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0030730208919167,,True,,,,,,,,,,,,,,,,,,844421.0
Rally_3_50_H5,,,,,,,,1.5166823386421642,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0487967633988517,,False,,,,,,,,,,,,,,,,,,732569.0
Pullback_3_50_H10,,,,,,,,36.29639603539757,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0063885836110743,,True,,,,,,,,,,,,,,,,,,836585.0
Rally_3_50_H10,,,,,,,,1.605632820724483,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0503623443646154,,False,,,,,,,,,,,,,,,,,,722021.0
Pullback_3_50_H20,,,,,,,,39.27410705417571,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0118553882799094,,True,,,,,,,,,,,,,,,,,,824747.0
Rally_3_50_H20,,,,,,,,1.974306256002036,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0581555255970231,,False,,,,,,,,,,,,,,,,,,693112.0
Pullback_3_100_H1,,,,,,,,8.485282921377085,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0004908142676926,,True,,,,,,,,,,,,,,,,,,814036.0
Rally_3_100_H1,,,,,,,,7.202608615099181,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0005455525281818,,True,,,,,,,,,,,,,,,,,,671656.0
Pullback_3_100_H5,,,,,,,,23.35720988109307,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0024279456530674,,True,,,,,,,,,,,,,,,,,,801417.0
Rally_3_100_H5,,,,,,,,1.5354879277684863,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0542741472135512,,False,,,,,,,,,,,,,,,,,,666804.0
Pullback_3_100_H10,,,,,,,,32.767267734225975,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0051788975177756,,True,,,,,,,,,,,,,,,,,,790652.0
Rally_3_100_H10,,,,,,,,1.6236488462989676,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0558569402701415,,False,,,,,,,,,,,,,,,,,,658298.0
Pullback_3_100_H20,,,,,,,,33.53250941088144,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0096467074059258,,True,,,,,,,,,,,,,,,,,,771779.0
Rally_3_100_H20,,,,,,,,2.0454527778780376,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0654040640233224,,False,,,,,,,,,,,,,,,,,,638505.0
Pullback_3_200_H1,,,,,,,,11.712120545004504,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0005280585331298,,True,,,,,,,,,,,,,,,,,,596746.0
Rally_3_200_H1,,,,,,,,5.660918822419708,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.000535488294692,,True,,,,,,,,,,,,,,,,,,507238.0
Pullback_3_200_H5,,,,,,,,24.561237092149803,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0025475628453416,,True,,,,,,,,,,,,,,,,,,584167.0
Rally_3_200_H5,,,,,,,,1.507128639498881,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0707100987592072,,False,,,,,,,,,,,,,,,,,,502359.0
Pullback_3_200_H10,,,,,,,,32.301626669824934,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0048147054116624,,True,,,,,,,,,,,,,,,,,,574397.0
Rally_3_200_H10,,,,,,,,1.6015234960146507,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.073533481985152,,False,,,,,,,,,,,,,,,,,,493239.0
Pullback_3_200_H20,,,,,,,,35.82656297635505,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0078882068845931,,True,,,,,,,,,,,,,,,,,,558070.0
Rally_3_200_H20,,,,,,,,2.4691107321757424,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.1413367505517145,,False,,,,,,,,,,,,,,,,,,471774.0
Rally_5_20_H1,,,,,,,,11.918594182864812,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0007888621334819,,True,,,,,,,,,,,,,,,,,,675643.0
Rally_5_20_H5,,,,,,,,15.692796471240396,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0040827902918535,,True,,,,,,,,,,,,,,,,,,672382.0
Rally_5_20_H10,,,,,,,,20.111934591327223,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0066567353151397,,True,,,,,,,,,,,,,,,,,,664508.0
Pullback_5_20_H20,,,,,,,,1.7869994998577674,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0561919195936634,,False,,,,,,,,,,,,,,,,,,689607.0
Rally_5_20_H20,,,,,,,,25.61424982426672,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0111080986375322,,True,,,,,,,,,,,,,,,,,,636925.0
Rally_5_50_H1,,,,,,,,9.110241295677124,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0006384590137522,,True,,,,,,,,,,,,,,,,,,703298.0
Rally_5_50_H5,,,,,,,,1.1422236029895263,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0273084481384414,,False,,,,,,,,,,,,,,,,,,697112.0
Rally_5_50_H10,,,,,,,,1.2209127253677154,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0296254761499129,,False,,,,,,,,,,,,,,,,,,686884.0
Pullback_5_50_H20,,,,,,,,40.131756152493175,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0128088554915866,,True,,,,,,,,,,,,,,,,,,785543.0
Rally_5_50_H20,,,,,,,,1.8954719587314413,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0706029339254314,,False,,,,,,,,,,,,,,,,,,659095.0
Rally_5_100_H1,,,,,,,,10.52388653000135,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0008140112230842,,True,,,,,,,,,,,,,,,,,,653476.0
Rally_5_100_H5,,,,,,,,1.1573154090692388,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0297692719882464,,False,,,,,,,,,,,,,,,,,,647935.0
Rally_5_100_H10,,,,,,,,1.246298026442432,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0324866279857859,,False,,,,,,,,,,,,,,,,,,639413.0
Pullback_5_100_H20,,,,,,,,33.08011446398696,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0101761353473587,,True,,,,,,,,,,,,,,,,,,750591.0
Rally_5_100_H20,,,,,,,,2.182634210809734,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.1044204695672014,,False,,,,,,,,,,,,,,,,,,620224.0
Pullback_5_200_H1,,,,,,,,10.692705856590209,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0004987741240631,,True,,,,,,,,,,,,,,,,,,583393.0
Rally_5_200_H1,,,,,,,,7.397424231269304,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0007458300161487,,True,,,,,,,,,,,,,,,,,,496911.0
Pullback_5_200_H5,,,,,,,,23.16036015921671,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0023780017290599,,True,,,,,,,,,,,,,,,,,,572804.0
Rally_5_200_H5,,,,,,,,1.128697882842996,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0382840971304756,,False,,,,,,,,,,,,,,,,,,491369.0
Pullback_5_200_H10,,,,,,,,31.269959268515866,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0046304254323321,,True,,,,,,,,,,,,,,,,,,563874.0
Rally_5_200_H10,,,,,,,,1.241880333511304,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0429127605680409,,False,,,,,,,,,,,,,,,,,,482348.0
Pullback_5_200_H20,,,,,,,,35.71749140168404,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.00790146681644,,True,,,,,,,,,,,,,,,,,,548274.0
Rally_5_200_H20,,,,,,,,2.6075652700704466,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.1952380503857643,,False,,,,,,,,,,,,,,,,,,461290.0
Rally_10_20_H1,,,,,,,,8.774660187861775,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0008862222436718,,True,,,,,,,,,,,,,,,,,,516391.0
Rally_10_20_H5,,,,,,,,14.174057862038511,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0025997060300127,,True,,,,,,,,,,,,,,,,,,513794.0
Rally_10_20_H10,,,,,,,,12.839456536827486,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0044590594832044,,True,,,,,,,,,,,,,,,,,,504188.0
Pullback_10_20_H20,,,,,,,,30.50720861262239,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.012642574166977,,True,,,,,,,,,,,,,,,,,,519578.0
Rally_10_20_H20,,,,,,,,26.54489658143709,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.010865274627867,,True,,,,,,,,,,,,,,,,,,487325.0
Rally_10_50_H1,,,,,,,,8.241449444882388,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0006532806644079,,True,,,,,,,,,,,,,,,,,,624688.0
Rally_10_50_H5,,,,,,,,10.372757250588505,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0018709214575428,,True,,,,,,,,,,,,,,,,,,618196.0
Rally_10_50_H10,,,,,,,,9.61474199832971,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0031383305542332,,True,,,,,,,,,,,,,,,,,,605403.0
Pullback_10_50_H20,,,,,,,,40.259482727767775,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0134617763941096,,True,,,,,,,,,,,,,,,,,,691343.0
Rally_10_50_H20,,,,,,,,1.651512113513325,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0612908076190927,,False,,,,,,,,,,,,,,,,,,584299.0
Rally_10_100_H1,,,,,,,,8.112983237464041,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0006789711802956,,True,,,,,,,,,,,,,,,,,,614997.0
Rally_10_100_H5,,,,,,,,13.946202937153227,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0026164245875115,,True,,,,,,,,,,,,,,,,,,609081.0
Rally_10_100_H10,,,,,,,,1.3428771606054315,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0993320286733018,,False,,,,,,,,,,,,,,,,,,598673.0
Pullback_10_100_H20,,,,,,,,33.82988964184759,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0102438475037922,,True,,,,,,,,,,,,,,,,,,693940.0
Rally_10_100_H20,,,,,,,,2.348353764966658,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.1300403674107307,,False,,,,,,,,,,,,,,,,,,584290.0
Pullback_10_200_H1,,,,,,,,11.999623206143466,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0005783911191845,,True,,,,,,,,,,,,,,,,,,550447.0
Rally_10_200_H1,,,,,,,,5.4819569556680525,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0006916478867155,,True,,,,,,,,,,,,,,,,,,473026.0
Pullback_10_200_H5,,,,,,,,26.828408850026104,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0028511070888628,,True,,,,,,,,,,,,,,,,,,541021.0
Rally_10_200_H5,,,,,,,,12.478583999203188,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0032883190166529,,True,,,,,,,,,,,,,,,,,,467298.0
Pullback_10_200_H10,,,,,,,,30.597330696274277,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0046193281050482,,True,,,,,,,,,,,,,,,,,,535083.0
Rally_10_200_H10,,,,,,,,1.362173529597662,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.1321888601716897,,False,,,,,,,,,,,,,,,,,,456332.0
Pullback_10_200_H20,,,,,,,,31.51760848824521,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.0070448581285405,,True,,,,,,,,,,,,,,,,,,515241.0
Rally_10_200_H20,,,,,,,,2.759012648039948,,MEGA_TEST_RESULTS.csv,,,,,PULLBACK,0.2313613761603541,,False,,,,,,,,,,,,,,,,,,439666.0
HighATR5_Top10_H20,,,,,,,,3.9293896481411057,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.9095184749724592,,True,,,,,,,,,,,,,,,,,,414803.0
LowATR5_Bot10_H20,,,,,,,,13.672660938995763,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0049005210553732,,True,,,,,,,,,,,,,,,,,,409186.0
HighATR5_Top25_H20,,,,,,,,4.070205942033278,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.3772208961169329,,True,,,,,,,,,,,,,,,,,,1035989.0
LowATR5_Bot25_H20,,,,,,,,36.98410362154977,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0054118785668577,,True,,,,,,,,,,,,,,,,,,1032136.0
HighATR10_Top10_H20,,,,,,,,3.9254552953673225,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.9201066646692402,,True,,,,,,,,,,,,,,,,,,409619.0
LowATR10_Bot10_H20,,,,,,,,12.45813091165639,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0043242445362891,,True,,,,,,,,,,,,,,,,,,405157.0
HighATR10_Top25_H20,,,,,,,,4.076148808317345,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.3823047386073892,,True,,,,,,,,,,,,,,,,,,1023705.0
LowATR10_Bot25_H20,,,,,,,,37.78550518988471,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0054966715691935,,True,,,,,,,,,,,,,,,,,,1021014.0
HighATR14_Top10_H20,,,,,,,,3.919638034127732,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.9284641407141766,,True,,,,,,,,,,,,,,,,,,405330.0
LowATR14_Bot10_H20,,,,,,,,12.540048215577103,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0043798473985854,,True,,,,,,,,,,,,,,,,,,402051.0
HighATR14_Top25_H20,,,,,,,,4.073882682763606,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.3861101556133907,,True,,,,,,,,,,,,,,,,,,1013052.0
LowATR14_Bot25_H20,,,,,,,,38.87017772372567,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0055857604950107,,True,,,,,,,,,,,,,,,,,,1012309.0
HighATR20_Top10_H20,,,,,,,,3.9161046089991514,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.9426962497210336,,True,,,,,,,,,,,,,,,,,,398851.0
LowATR20_Bot10_H20,,,,,,,,12.894549784424417,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0045592988128304,,True,,,,,,,,,,,,,,,,,,396921.0
HighATR20_Top25_H20,,,,,,,,4.06038303474149,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.3909570944254783,,True,,,,,,,,,,,,,,,,,,997177.0
LowATR20_Bot25_H20,,,,,,,,38.05488487549846,,MEGA_TEST_RESULTS.csv,,,,,ATR,0.0055243015223401,,True,,,,,,,,,,,,,,,,,,998833.0
Stoch5_OS10_H1,,,,,,,,1.0238707499911346,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.1182861222747665,,False,,,,,,,,,,,,,,,,,,540986.0
Stoch5_OB70_H1,,,,,,,,-4.162524787276774,,MEGA_TEST_RESULTS.csv,,,,,STOCH,-0.0001654773020582,,True,,,,,,,,,,,,,,,,,,1435588.0
Stoch5_OS10_H3,,,,,,,,1.1059085836269638,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0515718060935483,,False,,,,,,,,,,,,,,,,,,536101.0
Stoch5_OB70_H3,,,,,,,,1.3001333439288218,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0401974095948959,,False,,,,,,,,,,,,,,,,,,1432285.0
Stoch5_OS10_H5,,,,,,,,1.355566326295968,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.1713176287516193,,False,,,,,,,,,,,,,,,,,,532625.0
Stoch5_OB70_H5,,,,,,,,1.8065833882869555,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0353674823686155,,False,,,,,,,,,,,,,,,,,,1427032.0
Stoch5_OS10_H10,,,,,,,,2.115264307196474,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.1965620712646272,,False,,,,,,,,,,,,,,,,,,527617.0
Stoch5_OB70_H10,,,,,,,,1.9164389493844816,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0382340996474095,,False,,,,,,,,,,,,,,,,,,1409364.0
Stoch5_OB80_H1,,,,,,,,-6.177893895052963,,MEGA_TEST_RESULTS.csv,,,,,STOCH,-0.0002949202255981,,True,,,,,,,,,,,,,,,,,,1036155.0
Stoch5_OB80_H3,,,,,,,,1.2908077146323604,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0552789867486312,,False,,,,,,,,,,,,,,,,,,1034048.0
Stoch5_OB80_H5,,,,,,,,1.779149042942784,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0482329446105003,,False,,,,,,,,,,,,,,,,,,1030497.0
Stoch5_OB80_H10,,,,,,,,1.857701288928539,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0513015883678072,,False,,,,,,,,,,,,,,,,,,1018172.0
Stoch5_OB90_H1,,,,,,,,-7.075162552032025,,MEGA_TEST_RESULTS.csv,,,,,STOCH,-0.0004414959781063,,True,,,,,,,,,,,,,,,,,,607337.0
Stoch5_OB90_H3,,,,,,,,1.2808951466163914,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0935548222119029,,False,,,,,,,,,,,,,,,,,,606298.0
Stoch5_OB90_H5,,,,,,,,1.7525147368470264,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0809909619273083,,False,,,,,,,,,,,,,,,,,,604507.0
Stoch5_OB90_H10,,,,,,,,1.7953558877277138,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0844183870392242,,False,,,,,,,,,,,,,,,,,,597980.0
Stoch5_OS20_H1,,,,,,,,1.0333646201172455,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0661202950049503,,False,,,,,,,,,,,,,,,,,,976773.0
Stoch5_OS20_H3,,,,,,,,1.1566167142281278,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0298362999812067,,False,,,,,,,,,,,,,,,,,,969146.0
Stoch5_OS20_H5,,,,,,,,1.3862550083175098,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0968523330391997,,False,,,,,,,,,,,,,,,,,,963467.0
Stoch5_OS20_H10,,,,,,,,2.2006366708463534,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.1130344582316703,,False,,,,,,,,,,,,,,,,,,954543.0
Stoch5_OS30_H1,,,,,,,,1.0411965170674864,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0470203374465698,,False,,,,,,,,,,,,,,,,,,1383955.0
Stoch5_OS30_H3,,,,,,,,1.2035704633764917,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.021897785315317,,False,,,,,,,,,,,,,,,,,,1374100.0
Stoch5_OS30_H5,,,,,,,,1.4119875416709078,,MEGA_TEST_RESULTS.csv,,,,,STOCH,0.0695471950847608,,False,,,,,,,,,,,,,,,,,,1366645.0
