category,strategy,avg_return,n,t_stat,significant
KELTNER,Kelt10_2.5_AboveUp_H5,-0.001892847617730832,61427,-2.8228195294621825,False
KELTNER,Kelt10_2.5_BelowLow_H5,0.01701089370045044,41839,11.464897851558138,True
KELTNER,Kelt10_2.5_AboveUp_H10,-0.0006867291502424763,60408,-0.6346233958026832,False
KELTNER,Kelt10_2.5_BelowLow_H10,0.024931607868916666,41500,11.217139863540801,True
KELTNER,Kelt20_1.5_AboveUp_H1,-0.0001395566791881531,720022,-2.1459907809889907,False
KELTNER,Kelt20_1.5_BelowLow_H1,0.002720809446086137,517238,8.07852562642027,True
KELTNER,Kelt20_1.5_AboveUp_H5,0.0004363427231931779,714204,3.236771349733952,True
KELTNER,Kelt20_1.5_BelowLow_H5,0.009838769868986182,512432,18.173918862077205,True
KELTNER,Kelt20_1.5_AboveUp_H10,0.0022639530089802575,705057,12.341827025906845,True
KELTNER,Kelt20_1.5_BelowLow_H10,0.01794017454905486,509080,27.59189961488235,True
KELTNER,Kelt20_2.0_AboveUp_H1,-0.00024341953350966788,437922,-2.5627526124475435,False
KELTNER,Kelt20_2.0_BelowLow_H1,0.0034923368686260625,294656,6.127534084386859,True
KELTNER,Kelt20_2.0_AboveUp_H5,6.352458508853442e-05,434636,0.3335800034342203,False
KELTNER,Kelt20_2.0_BelowLow_H5,0.011606443972239679,292141,15.265214965917115,True
KELTNER,Kelt20_2.0_AboveUp_H10,0.0019100113425351093,429620,7.505392465996531,True
KELTNER,Kelt20_2.0_BelowLow_H10,0.020848382188182538,290468,22.0990868043164,True
KELTNER,Kelt20_2.5_AboveUp_H1,-0.0003466750010027814,254560,-2.3536526249028413,False
KELTNER,Kelt20_2.5_BelowLow_H1,0.004676206237202282,163941,4.671960989991522,True
KELTNER,Kelt20_2.5_AboveUp_H5,-0.00025185539093082633,252849,-0.8687798735251018,False
KELTNER,Kelt20_2.5_BelowLow_H5,0.014387784911963781,162678,11.104835580874461,True
KELTNER,Kelt20_2.5_AboveUp_H10,0.0016648299943559835,250243,4.320894590002159,True
KELTNER,Kelt20_2.5_BelowLow_H10,0.02413824207319867,161830,15.983076749441768,True
