date,close,regime_id,regime,returns
2025-10-03,669.2100219726562,0,BULL,-1.4866158967619114e-05
2025-10-06,671.6099853515625,0,BULL,0.003586263355458641
2025-10-07,669.1199951171875,0,BULL,-0.003707494362329311
2025-10-08,673.1099853515625,0,BULL,0.005963041402874625
2025-10-09,671.1599731445312,0,BULL,-0.0028970186885769467
2025-10-10,653.02001953125,2,RANGE,-0.027027764376787222
2025-10-13,663.0399780273438,2,RANGE,0.015344029580113494
2025-10-14,662.22998046875,2,RANGE,-0.0012216421112398734
2025-10-15,665.1699829101562,2,RANGE,0.00443954899070742
2025-10-16,660.6400146484375,2,RANGE,-0.006810241559458086
2025-10-17,664.3900146484375,2,RANGE,0.0056763137515907225
2025-10-20,671.2999877929688,2,RANGE,0.010400477117627371
2025-10-21,671.2899780273438,2,RANGE,-1.4911017141350236e-05
2025-10-22,667.7999877929688,2,RANGE,-0.005198930936866852
2025-10-23,671.760009765625,0,BULL,0.005929952148911788
2025-10-24,677.25,0,BULL,0.008172546972973871
2025-10-27,685.239990234375,0,BULL,0.011797696913067535
2025-10-28,687.0599975585938,0,BULL,0.002656014462314449
2025-10-29,687.3900146484375,0,BULL,0.00048033227231458753
2025-10-30,679.8300170898438,2,RANGE,-0.010998119550020391
2025-10-31,682.0599975585938,2,RANGE,0.0032802030105936186
2025-11-03,683.3400268554688,2,RANGE,0.0018767107020742912
2025-11-04,675.239990234375,2,RANGE,-0.011853596017736279
2025-11-05,677.5800170898438,2,RANGE,0.0034654743340312155
2025-11-06,670.3099975585938,2,RANGE,-0.010729388925125316
2025-11-07,670.969970703125,0,BULL,0.0009845789961884233
2025-11-10,681.4400024414062,0,BULL,0.01560432239211762
2025-11-11,683.0,0,BULL,0.0022892661907207845
2025-11-12,683.3800048828125,0,BULL,0.0005563761095350728
2025-11-13,672.0399780273438,2,RANGE,-0.016594027882646856
2025-11-14,671.9299926757812,2,RANGE,-0.00016365894166792128
2025-11-17,665.6699829101562,2,RANGE,-0.009316461288915168
2025-11-18,660.0800170898438,2,RANGE,-0.008397503213040225
2025-11-19,662.6300048828125,2,RANGE,0.003863149507556951
2025-11-20,652.530029296875,1,BEAR,-0.015242255122032589
2025-11-21,659.030029296875,1,BEAR,0.009961227389035265
2025-11-24,668.72998046875,1,BEAR,0.014718526835907575
2025-11-25,675.02001953125,2,RANGE,0.009405947461920139
2025-11-26,679.6799926757812,2,RANGE,0.006903459171132775
2025-11-28,683.3900146484375,2,RANGE,0.0054584834225450685
2025-12-01,680.27001953125,2,RANGE,-0.004565467815318525
2025-12-02,681.530029296875,2,RANGE,0.0018522200441719594
2025-12-03,683.8900146484375,2,RANGE,0.00346277529986061
2025-12-04,684.3900146484375,2,RANGE,0.0007311117128343536
2025-12-05,685.6900024414062,0,BULL,0.0018994838690575833
2025-12-08,683.6300048828125,2,RANGE,-0.0030042694967975514
2025-12-09,683.0399780273438,2,RANGE,-0.0008630792259767261
2025-12-10,687.5700073242188,2,RANGE,0.006632158354709983
2025-12-11,689.1699829101562,2,RANGE,0.0023270002601829542
2025-12-12,681.760009765625,2,RANGE,-0.010752025375860397
2025-12-15,680.72998046875,2,RANGE,-0.0015108385386657375
2025-12-16,678.8699951171875,2,RANGE,-0.0027323394075896568
2025-12-17,671.4000244140625,2,RANGE,-0.011003536401451242
2025-12-18,676.469970703125,0,BULL,0.007551304892321253
